restaurant_name,review_text,review_rating
Gary Danko,"Fabulous service, wonderful atmosphere, good food. Classy restaurant for a special occasion. My husband loved his meal but mine was very good not great. Nothing was bad just not something I’d order again.",Overall5
Gary Danko,"Good food, good service and good value.",Overall4
Gary Danko,"Recommended by friends, made a reservation to celebrate major birthdays. Wow, what a meal. Fabulous food, thoughtful, exquisite service. We experienced it all. I had pork tenderloin and sister had beef filet, European style cheese course followed by desserts. Butter cake and lemon soufflé. Magic! Wine pairing available but we just shared a half bottle.",Overall5
Gary Danko,"I had the crab salad appetizer with quinoa. Quinoa is okay, but I don’t think it belongs in a crab salad. So this is my only complaint about the meal.. I also had the seafood curry dish which was excellent, as well as the apricot soufflé. Really excellent dishes, both of them. Service was also excellent, ambience too.",Overall4
Gary Danko,Fabulous special occasion restaurant!  Great food and wonderful service.,Overall5
Gary Danko,ESPECTACULAR !!! No hay otra palabra que lo pueda describir mejor,Overall5
Gary Danko,"Perfect place to surprise our loved ones. Starting from their service till desserts, everything is first class; served with sheer perfection.Highly recommended to celebrate special occasions with loved ones. Risotto, quail and Tres leches cake, must try!",Overall5
Gary Danko,"Very simply it doesn’t get any better than this.  We lucked out with a private dining room.  This place deserves all the praise it gets.  Not inexpensive, but totally worth it.",Overall5
Gary Danko,Nice selection of items from the tasting menu especially the seafood! The service was disappointing and felt below average for a fine dining establishment. This negatively impacted our overall experience. We felt this could have been avoided with better communication among staff and attention to diners.,Overall2
Gary Danko,Always amazing at Gary dankos I was surprised I got in the same day. As there was ton of cancellations around 3-4pm but had a fun time for my birthday,Overall5
Gary Danko,"one of the best restaurants on the west coast, great service, wonderful food, amazing wine list,",Overall5
Gary Danko,"Gary Danko is definitely one of the best restaurants that my Husband and I have encountered throughout the years. The other night was our 4th time there, and it was spectacular.. Our Wait person, Suzanne, and staff contributed to this wonderful evening.",Overall5
Gary Danko,Excellent meal!!,Overall5
Gary Danko,I've been to GDs several times and the service is still top. The food was delicious except for the seared ahi. I also caution people that Danko's is completely heartless when it comes to changing your reservation. I made reservations and then found out that my daughter would be in town so tried to rebook for the following evening. $100 per person to make the change is ridiculous.Read more,Overall4
Gary Danko,Excellent on all fronts,Overall5
Gary Danko,Service was average - waitress was rude - generally when I come it’s awesome,Overall4
Gary Danko,Lovely experience at Gary Danko. We were a bit early so were invited to have a drink at the bar. Once we were shown to our seats the bartender forgot our drinks so we were told these were on the house. The food was fab and the staff were extremely friendly and attentive. Nice little touches like my birthday cake and the post dessert treats made a memorable enjoyable experience. Will definitely recommend.Read more,Overall5
Gary Danko,Excellent in every way.  A classic still has its act together and excels in all aspects.,Overall5
Gary Danko,Amazing restaurant and service. Always have a great experience and the food is unbelievable. Definitely the best value for a one Michelin star restaurant. Will be back again soon,Overall5
Gary Danko,The only negative our table was against the wall and there was very little space.,Overall3
Gary Danko,Another awesome meal here. Each course was better than the next.,Overall5
Gary Danko,"Wonderful restaurant. Everything — food, service, decor was just perfect.",Overall5
Gary Danko,"The duck sauce for the duck entre didn’t have flavor  also the wine paired with the glazed oysters & caviar didn’t work & had an off taste. The sever didn’t give me a taste before the wine was poured so I couldn’t comment. This is my fault for not telling the server. My culture is very polite & we tend to accept things & not complaint. I only mention this to help you. Also, why do you serve white wine in Pinot Noir wine glasses?Read more",Overall5
Gary Danko,Great experience... food was great and service was impeccable!,Overall5
Gary Danko,"Very enjoyable.  Great ambiance, delicious food and attentive service.",Overall5
Gary Danko,"Gary Danko was one of my favorite restaurants until last night.

Fish over cooked. Risotto a sloppy over cooked over creamy mess. Quail more like jerky. Salmon extremely underwealming. Very little actual flavor in the seafood red curry - seemingly cream with a red tinge and no depth of flavor at all. The meats were decently prepared, but by that time pretty disinterested.

I have always enjoyed GD. I've no idea what was going on last night but really terrible food. The people next to us seemed to think so too judging by the amount of food they left on their plates.Read more",Overall1
Gary Danko,Thank you to Chef Gary Danko and General Manager Steven Lande for their gracious and kind hospitality and customer service. I am truly grateful for the 12+ years of memorable dining experiences.,Overall5
Gary Danko,"Always a superb experience..from the moment you are greeted to the relaxed ending of the meal, truly a stellar experience.  The decor, decorum and staff push this already polished gem into the next realm for an unforgettable evening!",Overall5
Gary Danko,"Besides the hostess being quite rude, the rest of the serving staff was amazing.
Attentive service, amazing food, and a great wine list.",Overall5
Gary Danko,"Another wonderful experience , EXCELLENT service!!",Overall5
Gary Danko,"After changing my reservation 2 times they acomadeted my 38week 6 day pregnant wife and I for her birthday. After thinking that she was having Braxton hicks contraction she went with the meals that ended with us having a baby 5 hour latter at the hospital (Nothing to do with the food just a small detail I wanted to share) we enjoyed the place the food and the staff which as welcoming and curties as ever.
We will see you soonRead more",Overall5
Gary Danko,"Great place if you want impeccable service and great ambiance.  Celebrated my birthday, felt special!",Overall4
Gary Danko,"I’ve been dining here since Dawn’s still the manager and Craig’s running the floor. 
Food and service are as great as ever!
I will definitely come back more often and will bring more friends to experience the best food by the Bay🥂Salute",Overall5
Gary Danko,Let’s talk about the exceptional service and attention to detail.  Both were off the chart.  I cannot wait to come back.,Overall5
Gary Danko,"Overall excellent dining experience.   The corn soup and risotto appetizers were very good and the main courses were quality delicious.  The chocolate cake desert was also great.  Highly recommend for service, elegant but comfortable ambiance and quality of food overall.",Overall5
Gary Danko,As always outstanding. Shame it was left off San Francisco’s hundred best restaurants because it clearly remains in the top 10. Risotto was delicious as was the lobster and bison. As always our favorite was the chocolate soufflé. Very attentive service. Beautiful decor. A must for any special occasion,Overall5
Gary Danko,"I came here for a birthday dinner. The food was perfect, the service attentive, polite, quick, thorough. Everything was remarkable, I can see why this restaurant has a reputation for being the best. they deliver.",Overall5
Gary Danko,"Wonderful, attentive, professional service. Menu has so many interesting options... I had the Juniper Crusted Bison, a first. While you select by 3, 4 or 5 courses, there is a wide variety of appetizers entrees, and deserts to choose from.",Overall5
Gary Danko,Expectations were met for a fine dining experience.,Overall5
Gary Danko,Visiting San Francisco from Florida! What an amazing dining and wining experience!!!,Overall5
Gary Danko,"Three flaws:  noise, blah bread and NO foie gras. Otherwise a very good experience.",Overall5
Gary Danko,"Gary Danko is consistently good: great food, wonderful wine selection and impeccable services. Over the years we tried most of their dishes and were rarely disappointed. This time, the risotto was still my husband’s favorite, and the bison was fabulous. I miss their foie gras but the soft shell crab was a good addition. The duck hash was more flavorful than the breast as it didn’t come with the crispy skin. We went for four courses instead of five, left satisfied but not overly full.Read more",Overall5
Gary Danko,"amazing food. amazing service. amazing wine selection. amazing ambiance...surprisingly did not feel too stuffy for a high end restaurant, yet still very very nice.",Overall5
Gary Danko,"Sehr gute Beratung. Empfehlung für Wein und Essen waren beides Volltreffer. Ein toller Abend. ADM Anfang etwas sehr laut, wurde aber später deutlich besser.",Overall5
Gary Danko,"Amazing service, innovative food, fantastic ambiance. Gary Danko will be  my new Go-To in San Fransisco. The wait staff is so knowledgeable and will give you history of the wines, cheeses and anything else you might want to know. The corner tables are by far the best.",Overall5
Gary Danko,"Servers were haughty. It took forever to get our food, it was crowded and loud. Got the impression that they didn’t care if we were there.",Overall1
Gary Danko,The service and the food was great and they gave us the VIP treatment 👍🏾,Overall5
Gary Danko,This is the restaurant I compare to all others.  Dining at its finest. There’s really no comparable experience in San Francisco. I’m already planning my next visit.,Overall5
Gary Danko,GD has been consistent in their quality of food and service! It’s my go to restaurant in SF! Always have great experience there!!,Overall5
Gary Danko,"From the reservation process, to our arrival, to our departure, everything was absolutely spectacular. We did the tasting menu with the wine pairing and we look forward to doing it again as soon as we are back in San Francisco. Food is exquisite, and Laura our server was exceptional!",Overall5
Gary Danko,"Great service and delicious  food. Would recommend to anyone who like to try something different.
Little on the pricier side, but worth it.",Overall5
Gary Danko,"I went to Gary Danko 9 years ago and it was my favorite restaurant for the longest time. My favorite dish was the duck breast. I decided to go back when I visited SF and the food was good but not as good as I remember. I really enjoyed the seafood options like the scallops were delicious and the pork dish was good too! Very classic style and the service from when you walk in, to when you leave was remarkable. One of the best services yet. Definitely good for special occasions.Read more",Overall5
Gary Danko,"The food and service was excellent.  The restaurant was very crowded and noisy, but we still thoroughly enjoyed our dinner.",Overall5
Gary Danko,"A restaurant with an incredible reputation, we went to celebrate a birthday and some personal accomplishments. I was impressed by the decor and overall feel of the place, also the service was overall outstanding but really only when dishes or drinks were brought to the table. There were times when it took minutes (to ask for the bill it took >5 min, the entire time i was keeping my eye out for the waiter) to get service. Again, not that the service was bad, it was pretty incredible, but for the money you are paying I shouldnt have to wait 5 minutes to be able to flag someone. 
The food....we had 7 courses in total (yes a lot of food) between two of us, it was really delicious! Highlights include the risotto, thai seafood curry, and the bison. The quail was pretty tasty with the mushroom and cornbread filling....it was a very interesting dish. The only dish i didnt like was the oyster dish...it was a 1/5. I like oysters (have never had them cooked though, these were cooked), and i was REALLY excited for them, but alas, they were completely underwhelming and in fact they weren’t even palatable (i really disliked them). Also, the bread is extremely average. Like grocery store bread is better than what they offer. It’s also cold. It’s nice as it will make you eat more of their food but the bread is usually a plus not a negative as in this case. The ambiance was fantastic, felt very fancy and elegant, I liked the vibe and the decorations. We were just a little too close to people on both sides. I felt anyone could have listened in on our conversation and our date just wasn’t very private. 
Overall, this is a great restaurant, the ambiance is chique, food is delicious (except for bread and oysters), service is on better side, but for a Michelin star restaurant and a  ~330$ bill between two people, it left a lot to be desired. They also got my congratulations wrong, which is bizarre because I was very clear in my reservation with what we were celebrating.Read more",Overall3
Gary Danko,"I took my girlfriend to dinner as a surprise to celebrate a special occasion.  I had preordered caviar service,  the staff did an extremely excellent job of timing and serving it.  The food was amazing, everything was perfect.  The staff was one of the best that choreographed and polished team I’ve ever seen.   I’ve worked in hotels, restaurants, catering , and European pastry shops,  for 40 years... this was the best dining experience I’ve ever had. I have eaten in some very expensive restaurants in my life, but this dinner was the most enjoyable and memorable dinner,  Thanks to all the staff, we will be back often.Read more",Overall5
Gary Danko,Superb service and food,Overall5
Gary Danko,"Let’s start w the bartender on the early / 5:30p shift on Friday July 12. He wasn’t efficient nor was he friendly. I had to ask for a water in addition to my drink. Felt he should have automatically asked me if I wanted a water or poured me one. He wasn’t at all friendly and did not check in with me at all as I had my glass of champagne. (Was waiting on our resie). I’d go as far to say that he was grumpy and snobby. Once we were seated in the restaurant, the waitress (short hair, large glasses, a bit older) rushed us and kept on rushing us throughout the meal. Frustrating. The best part of the service was the guy who brought the bread! Friendly. Mind you - I love the food, always have - and GD used to be the best cheese course this side of France. However, though the appetizers, meal and dessert were great - the cheese course now pales in comparison to what it once was. No cheese from France and many of the cheese were a bit pedestrian at least in comparison of what they used to offer. Finally, wine bottle list is fine - overpriced but that’s to be expected - and there are some gems. But! - the wines by the glass list is hideous and grossly TOO overpriced. So what used to hands down be a Relais Chateau 5 star dining experience is now wallowing at an average 3 rating...Read more",Overall3
Gary Danko,Husbands birthday but we did not tell you.,Overall5
Gary Danko,"Fabulous food, wine list, special drinks & service. Perfect place for a special occasion. And we love the fixed price for 3, 4 or 5 courses, you get to choose!",Overall5
Gary Danko,"Food was generally good not not special. Many restaurants in SF feel more creative and vital. Gary Danko seems to cater mainly to the tourist trade, and it is a little jarring to spend $400 on dinner only to be surrounded by little kids watching videos at the table, and tourists in shorts and t-shirts who have obviously been walking around all day. Oh well, what do you expect when you set up a restaurant in Fisherman's Wharf.

The service here was quite good, and the wine list was great. Several dishes on the menu were delicious, although many were safe to the point of being boring. The one real stinker on the menu was the salmon medallions - surprising since this is one of the dishes Gary Danko is known for. I found the salmon to be utterly tasteless and the horseradish flavor in the crust to be completely overpowering. In general, I found the food to be way under-salted (and I generally favor less salty food). I just found myself wanting to put salt on almost everything, perhaps to boost the flavors.Read more",Overall2
Gary Danko,Excellent food and professional staff.,Overall5
Gary Danko,Great food and service.,Overall5
Gary Danko,We really enjoyed our dinner until later when one of us became very ill. What a bummer after such a wonderful yet insanely expensive meal. We also gave them a chance to make it right but they didn’t.,Overall3
Gary Danko,Our second trip to Gary Danko. Fantastic fine dining. Service that rivals nearly all the other Michelin starred restaurants but with additional warmth. Also a great value for the level of experience,Overall5
Gary Danko,"As a background I have been dining at Gary Danko for over 15 years. I have always enjoyed the experience. However, the last two times that I have dined there the experience was less than expected. I would like to comment that the food is consistently good and the wait staff is always professional. My review is not directed at them, however it is directed at the management style of the restaurant. In my most recent experiences I felt everything was very rushed. In fact, from the time my girlfriend and I sat down to the time we got our bill was slightly less than one hour. I might go to Denny’s or IHOP if I want to finish my meal in one hour, but I certainly do not go to Gary Danko to be rushed. Not sure that I will make plans to dine there again anytime soon. 

I sincerely hope that the management team of Gary Danko do you read these reviews. I would love to continue to be a guest at your restaurant but not under the circumstances where I have to shove food in my mouth this fast because the next course already coming.Read more",Overall1
Gary Danko,Amazing food and service was top notch. They are a Michelin star restaurant for a reason. It made our anniversary dinner extra special.,Overall5
Gary Danko,The most consistently good fine dining in SF,Overall5
Gary Danko,"Fantastic and fantastically expensive. However they were extremely accommodating as a fifth joined our party unplanned. The take-home treat was especially good: pineapple cake in a decorated wrapper. All the food was stupendous: lobster, cheese (comes out on a huge tray but looks scary and old; this doesn’t appear to be the cheese they serve you; cheese portions were dinky), artichoke soup with a great mushroom/cheese crouton toast, chocolate soufflé. My only complaint is that the first Cosmo was unimpressive. The second much better. At least they can improve...Read more",Overall5
Gary Danko,"The service, food and establishment are all amazing. I was blown away by Gary Danko. The food was delicious and proudly prepared and served. The attendants were very diligent and ensured we were taken care of every second of the night. I would highly recommend Gary Danko to anyone.",Overall5
Gary Danko,"This was our third time in SF in the last 10 years. We went to GD the first two visits and wanted to try a few other restaurants this time. Well out on our morning jog we wound up in front of the restaurant. We had to Make a last minute reso.
Arrived a few minutes early and sat at bar until table was ready. We were politely taken to our seats. 
Had a perfectly prepared dirty martini and my wife had a lovely glass of Chardonnay. 
Our amuse was a lettuce and bacon soup- wow liquid Cobb salad. Phenomenal!
I did 4 courses and my wife had 3. We also got a 1/2 bottle of reasonably priced white burgundy.
We had:
- Crab salad. Simply art on a plate. A bit bland but the sweet crab was spectacular. 
- Artichoke soup. Perfect balance of richness and the acidic artichoke. Yum!
- Maine lobster. Perfect in every way.
- Sea scallops. Can’t go wrong with peas and Morels. Scallops were explosive in sugar content that were exceptionally seared to Medium Rare.
- Stuffed Quail. Perfect simplicity. 
- Chocolate peanut bar. Pure heaven!
- Butter cake. Wow. The crunchy outside and velvety interior was to die for. 
To summarize. They have not lost a step. They continually knock it out of the park. 
The service also lived up to the food. 
If we had any gripe it would be the take away muffin. My wife and I talk about them year after year. This time they just did not live up to what we remembered. They were good however not the divine experience of the past two visits. These were smaller, dryer and there was little to no crumb. The taste was good however as we have preached over the years about them being life changing- this time they surely were not. 
All in all a spectacular evening. 
Cheers!Read more",Overall5
Gary Danko,This is the most elegant restaurant in San Francisco. The service is like no other. The food and it’s presentation is unbelievable. It is truly a special restaurant.,Overall5
Gary Danko,Rude comments about us not drinking,Overall3
Gary Danko,"Great service and nice servers, very good 5 course dinner. Nice location, nearby parking garage.",Overall5
Gary Danko,"It was our first time dining at Gary Danko.  We were celebrating our anniversary dinner with another couple.  It was amazing.  Every bite was exquisite, from the begging to the end.  Each pairing was matched perfectly enhancing every bite.  The cheese options were delectable and I thoroughly enjoyed my take home breakfast the next morning.",Overall5
Gary Danko,"To put into words how we were treated is impossible. When we requested for tuna to be done a certain temperature, the waitress look down on us like we didn't know what we were talking about. after we had out apps, they took my girlfriend's drink away cleaning up the table while she was still drinking it and when we mentioned something they again looked down on us and brought her a half a drink with the remark "" here is a fresh half a drink to make up for your half a drink"" after dessert which was the only good part of the whole dinner they brought out a little pineapple upside down cake wrapped up to take home. when we asked the waitress what it was she said this is your breakfast after you leave all your MONEY  here at Gary Danko !!!! HOW RUDE !!!! We felt belittled and judged. we have eaten at restaurants with Michelin 2 & 3 stars and that were triple the price of this sad disgusting restaurant. The food quality is not Michelin the service is a local diner at best. The only delicious thing we had was the soup and the desert. I got a duck it was okay at best, my friend's got two orders of seared tuna that I definitely make better at home. overall the food was okay at most but the service was a disgrace!!!!!!! I hope they get their Michelin star taken away because it's really bringing down the hole respect of the Michelin star restaurants.Read more",Overall1
Gary Danko,"Good atmosphere, discreet courteous service, excellent food, classy interior and unlike many high end restaurants in Europe -not snobbish.",Overall5
Gary Danko,Wonderful 35th anniversary dinner. Great service and wonderful food. The crab salad and duck entree were fabulous. Also the wine pairing selected by the sommelier was spot on.,Overall5
Gary Danko,Great Restaurant for a night out.  Everything we ordered was delicious and service was perfect.  Loved the menu with options of a Tasting or pick your own courses.,Overall5
Gary Danko,"Service & food were great but it was more expensive than expected since the wine list contained fewer reasonable priced wines.  They have an extensive selection of Bordeaux and Burgundy wines which run higher than other French regions or comparable US wineries. Several tips for first time dinners. Unlike most course priced restaurants, this one allows you to mix any selections in your course selections such as three meat courses and their courses are larger sizes so two three course dinners for most couples should be enough to share especially since they provide a complimentary petit fours selection at the end of your meal along with “breakfast” cupcakes to take with you.Read more",Overall4
Gary Danko,Absolutely delicious food! The staff is incredible and the wide array of options is outstanding.,Overall5
Gary Danko,Brought my in-laws here and glad they enjoyed it.,Overall5
Gary Danko,"Exceptional Food!! Exceptional Service!! Beautiful restaurant!! and one of the most affordable fine dining in SF!! Compared to $100 per person on average to $250 to $1000 per person at others fine dining in the Bay area, Gary Danko is a must try!!! You will not be disappointed!!",Overall5
Gary Danko,"Everything was awesome, the service, food, presentation was great too. We cannot wait until our next dinner here",Overall5
Gary Danko,"Food was pretty good. Certainly old school in there. It was hot because of the heat wave and they had no AC. Not a huge fan of the sommelier. He was rigid in his wine choices. Old school again. Seemed to go through motions. No creativity. Although food was good, it’s tough to compete against some of the more up-and-coming chefs. Ate at The Progress a couple of nights before and the menu there was fresh and original compared to the choices at Gary Danko.Read more",Overall4
Gary Danko,The food was awesome! I was surprised I left with a full stomach.,Overall5
Gary Danko,Temperature was so hot we had to leave dinner early. It was my birthday but I lost my appetite with incredibly hot room. I know that getting the A/C to work was challenging but the restaurant should have compted dinner for a pretty uncomfortable setting.,Overall1
Gary Danko,Wonderful experience and I’ll definitely be back!,Overall5
Gary Danko,Enjoyed our family evening. Fancy food but you will not leave hungry. A rare combination to find. Expensive.,Overall5
Gary Danko,My favorite place to celebrate a special event. The food and service never disappoints!,Overall5
Gary Danko,"The décor at Gary Danko feels ""dated"". There is nothing ""contemporary"" about the experience.  We had not been there for a few years and we were disappointed.  The portions were small, the beef tenderloin was not tender and the servers rushed the first 3 courses and then we waited 20 minutes for the dessert course.  There were many servers, but none connected with us in a dialogue. Everything about it needs to be brought into the 21st century.Read more",Overall2
Gary Danko,"Delicious food, excellent service.  Will definitely return.",Overall5
Gary Danko,Everything was lovely.,Overall5
Gary Danko,Fabulous as always,Overall5
Gary Danko,"Gary Danko was great, from the service, to the atmosphere to the early morning breakfast they sent us home with.  The food was excellently prepared, its a must in SF",Overall5
Gary Danko,"Perfect food, perfect service - all you need is money :)",Overall5
Gary Danko,"Great evening - delicious food and drinks, impeccable service.",Overall5
Gary Danko,When I did the reservation via open table I said that it was a dinner because in my birthday and the restaurant didn’t even say happy birthday to me.,Overall3
Gary Danko,"El servicio es impecable 
Cada plato está muy bien logrado, equilibrado y suficiente 

El menú de tres tiempos me parece suficiente, pero para los de buen diente están los de cuatro y cinco platos

Creo que el lugar ya necesita una remodelación, esta bien mantenido pero con un estilo pasado de modaRead more",Overall4
Gary Danko,"Food quality was definitely above average, the timing was quite hurried though, we barely had time to breathe between courses, and the dessert was served while we were still working on the cheese course.  Good overall service and quality but expected a bit more given the hype and price point.",Overall3
Gary Danko,The food and service were impeccable. Wines are overpriced but it is to be expected with such a higher end restaurant.,Overall4
Gary Danko,Delicious meal!,Overall5
Gary Danko,Great dining experience.   Went here for my birthday and we each did the 4 course which was plenty of food.  Service was excellent as well,Overall5
Gary Danko,Everything was fine other than the corking fee of $50 per bottle which is astronomically ludicrous,Overall4
Gary Danko,Was a great evening. They paid attention to the details.,Overall5
Gary Danko,Absolutely spectacular in every way.  Service should be rated 11 out of 10,Overall5
Gary Danko,"Signature service and attentive staff that made us feel like we were their only guest. They had a really expansive menu with great options as well as a vegetarian tasting menu. I ordered 3 courses off the regular menu and my SO ordered the 4 courses from the vegetarian menu. I enjoyed all my dishes for the most part - everything was just a tad bit on the salty side (and I usually love salt), and not sure if it was because it was a holiday weekend on a Sunday where main kitchen staff was off duty, but my SO’s vegetarian risotto was still undercooked (had crunchy bits), lacked flavor, and presentation was off - I know GD does great risotto and food is usually on point, but this must of been an off day.Read more",Overall5
Gary Danko,Excellent meal and worth the hype!  I love that they have so many options that are all fantastic.  The service was incredible and overall flawless experience.,Overall5
Gary Danko,We had a late dinner. The staff was incredibly knowledgeable. Each course was delicious. The sea scallops were beyond delightful... the best I’ve ever had.,Overall5
Gary Danko,"Gary Danko restaurant is outstanding.  The food is prepared beautifully.  The service is impeccable.  It is a beautiful restaurant, fresh flowers all around, beautiful table settings.  I would highly recommend planning a special occasion at Gary Danko.  It is expensive, but worth every savory bite of food.",Overall5
Gary Danko,"It’s our favorite go-to place for any special occasion for years. Being a bit old fashioned, I was really disappointed about the lack of dress code enforcement. It’s speaks to the possible sellout to filling the dining room vs maintaining the special ambiance. Dress code is elegant with sport coat or suit for the men. One guy was in a T-shirt and jeans, two more in jeans and hoodies. The place isn’t as special anymore. Please enforce the dress code!!!Read more",Overall5
Gary Danko,Overall excellence. Very friendly service from the moment you get there.,Overall5
Gary Danko,"Gary Danko did it right. From the moment we got there to the moment we left we were treated as valued guests. From the friendly Valet, to the host, the waiter and lovey staff that took time to ensure we were having a splendid experience. The food was out of this world. Here are some of choices we had that were just flat out awesome and mouthwatering.  The risotto, sea scallops, pork tenderloin, duck breast with hash and finished it off with a decadent Louisiana butter cake. Bravo! To be honest the most important thing was how SPECIAL my beautiful wife felt on her birthday. That is what made the night. Gary Danko you didn’t disappoint but delivered on every level and treated her with a beautiful birthday cake with some little macaroons to end the night. We would love to come back with our 3 daughters to have them experience this Wonderful establishment. Well done. Salute!Read more",Overall5
Gary Danko,My first time dining at this restaurant and fell in love with it. Everything my table ordered was delicious. Will definitely come back.,Overall5
Gary Danko,"Phenomenal experience. High quality, well prepared food in a classic atmosphere. Service was impeccable.",Overall5
Gary Danko,The food was ok. The service was great. Good wine selection,Overall3
Gary Danko,"Staff was well mannered and dressed in suits . The food was excellent and wholesome ingredients. I went home feeling full but I felt good . The 5 course meal was probably a lot more than I could eat but everything was delicious and perfectly flavored.  I loved how the staff assisted my daughter and myself with placing our purses on purse hangers on our table . Also, all the women were given a beautiful long stem pink rose at the door. Prior to that we were all given a delicious pineapple cake . Overall , I cannot wait to come back again .Read more",Overall5
Gary Danko,"It was a great mother’s day dinner! This restaurant provides a very high class french dining experience. Everything was lovely from the food to the excellent wait staff. My family had bison, duck and lamb , sea bass and they were over the moon. I loved the lobster, ahi and the crab was okay (too much unspiced unsalted quinoa). Coupla small misses- bread choice was limited to one rather than the traditional 3-4. There were no gluten free options.  The red wine was served  quite cold.  The deserts were amazing as were the little sweets and we went home with a rose, box of caramels and pineapple cake. Amazing value for gourmet meal!  Thank you Gary Danko!Read more",Overall5
Gary Danko,Rush service with mothers day dinner. Did not even ask if we want coffee or tea with dessert course.,Overall2
Gary Danko,"We celebrated our wedding anniversary with our first visit to Gary Danko and all our expectations for a wonderful meal with exceptional service were met and far exceeded. The entire staff made great efforts to make us feel like the most important guests of the evening. Around us as well, the several tables all received the same warm and gracious service. 
All of the food was not only outstanding but the portions were almost too ample - certainly some of the largest servings of protein I have enjoyed on a Michelin-Starred tasting menu.  I highly recommend Gary Danko for anyone celebrating a special event.Read more",Overall5
Gary Danko,"The food was delicious, particularly the glazed oysters and Thai curry. The lobster, scallops, duck and bison were all cooked perfectly. Four courses were plenty to have us feeling very full at the end of the meal. Loved having the pineapple flambe for the tres leches cake prepared right by our table. And beyond this, the service was even better! Everyone there was so welcoming, courteous, attentive in a manner that was efficient, not overwhelminh yet they meet your needs or asks before you can even think of them yourselves.Read more",Overall5
Gary Danko,"They always do a great job!
A great value for your money.",Overall5
Gary Danko,Everything here was top notch from start to finish with all food and drink being amazing - highly recommend the 5 course menu. :),Overall5
Gary Danko,"Over the top good! Food was so good, almost made me cry. Seriously. Service is on point, they will accommodate anything you want/need. Everyone that works here, truly understands how outstanding customer service effects a dining experience. Definitely a place not to be missed. And that cheese cart.....",Overall5
Gary Danko,It was lovely! We loved everything about it. Thank you staff for the wonderful service.,Overall5
Gary Danko,"Wonderful experience—amazing dishes & service, and especially worth the value!",Overall5
Gary Danko,Excellent!,Overall5
Gary Danko,Perfect perfect perfect,Overall5
Gary Danko,"The meal was perfect, as usual! I always start with the caviar and blinis and I’m never disappointed. The food is creative and well executed plus they have wonderful wine choices. Service is always superb. This is a very special restaurant.",Overall5
Gary Danko,Wedding anniversary,Overall5
Gary Danko,"Best place in San Francisco.
Top service and top wine list.",Overall5
Gary Danko,"Very close to perfect.  Wait staff very attentive, helpful without being intrusive.  Food was delicious and well presented.  Amount of food was good.
We have enjoyed Gary Danko in the past.  Enjoyed it last week and will return next time we are in San Francisco.
One of our favorites!Read more",Overall5
Gary Danko,"My wife and I have talked about going to Gary Danko forever, but never made it until now.  It was everything we hoped for.  We got the Chef's Tasting menu which came with 5 courses along with cocktails and a bottle of wine($50 corkage).

Every part of the meal was amazing and the service was phenomenal.  Gary Danko's great reputation is well-deserved.Read more",Overall5
Gary Danko,"Very good restaurant; one of my favorites. However, during course of evening, cheese cart snagged my guest’s coat from her chair and dragged it on the ground for a foot or so before we told gentleman to stop. I don’t recall apology only offer to check the coat. Not cool",Overall4
Gary Danko,"Everything about this place is perfect. Intimate not stuffy, great recommendations, great wine list, beautiful decor. All around one of our favorite meals of all time. Courses timed perfectly, everything customizable. Go ahead and get all five courses - the lamb, lobster, and glazed oysters were highlights. There was no bad food. The chocolate soufflé to die for! Thoughtful staff. I wish I could eat here everyday!Read more",Overall5
Gary Danko,I’ve been here many times for work function but surprisingly have not come for date night.  My husband and I are not wine connoisseurs so we are glad the waiters are not pushy about alcohol.  We like the variety of choices.  My favorite is their oyster and lobster dishes.,Overall5
Gary Danko,My favorite place to eat in the world. You must have the cheese coarse.,Overall5
Gary Danko,"Had reservations for 8:30pm and showed up at 8:20, but table wasn’t ready until almost 8:45. Besides this everything was absolutely amazing. The staff all knew what we were celebrating and congratulated us at every opportunity. The food was great as always and man were the cocktails stiff. One craft negroni and a craft Manhattan later I was feeling it the rest of the night...hit me harder than 3-4 amfs at a club.Read more",Overall5
Gary Danko,I find it too expensive,Overall4
Gary Danko,"Great experience, special occasion restaurant, doesn’t get any better!",Overall5
Gary Danko,Everything was perfect. I especially loved the fact that I can pick ANY item off the menu for my 5 course dinner.,Overall5
Gary Danko,Felt like we were being rushed was not very relaxing,Overall4
Gary Danko,outstanding service and excellent food and ambience,Overall5
Gary Danko,"As always, a splendid evening.",Overall5
Gary Danko,"Far and away one of the best meals I’ve ever had. From the first bite to the last, everything exceeded expectations. The atmosphere was perfectly comfortable and didn’t feel stuffy or judgmental, as many of these “fancy” restaurants often do. On the contrary, everyone was exceptionally pleasant and courteous. The staff was highly knowledgeable and adept at answering all questions about the menu. The food itself was amazing, and no descriptions will do it justice. Overall, this is one of the best restaurants I’ve ever been to and cannot wait to go back.Read more",Overall5
Gary Danko,"Best restaurant in the city.  
The food and the service is amazing. The ambiance fun and comfortable but not stuffy.
Just go.",Overall5
